0,3826670539360652; 3,161474616251233
0,40341677228559353; 2,9914501478664985
0,42095391494155737; 2,798409554992255
0,4555001056189269; 2,5227001478664985
0,5104659554992255; 2,1459486339952125
0,5614270877341219; 1,9117386635685123
0,6526114279678916; 1,604211554710604
0,7501989156456839; 1,3473155189409942
0,8640473172792564; 1,164110688635403
0,9776463408909544; 1,0330258649016573
1,0471604644885697; 0,9721666255926396
1,1333609116086936; 0,8960879923015534
1,4165516593906962; 0,736999483640802
1,5802976693423465; 0,6576019222644707
1,8991531415763039; 0,5677341512932452
2,1153602192179504; 0,5193438130779704
2,2567172170586303; 0,48962015326479946
2,375868568980894; 0,47124686077078426
2,6280520936018394; 0,4269272520302314
3,007601775571515; 0,3834511277754302
3,2014748509599587; 0,37323763085011574
3,630826790827583; 0,33775627259071594
3,7942427416326336; 0,3273410728535886
3,9493522039149416; 0,3168708632586963
4,062892550345022; 0,3137903112237721
4,187526551424681; 0,3069507522414696
